"","Assay","OlinkID","UniProt","Panel","estimate","Healthy Control","Sporadic","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Adjusted_pval","Threshold","Comparison","EVENT_ID","RBD +/- Hyposomia"
"1833","IRAK1","OID20485","P51617","Inflammation",0.0045409090909091,-0.385484090909091,NA,0.0298885585092924,0.976382116300017,26.2386239393391,-0.30761341014222,0.316695228324038,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",-0.390025
"1834","CHRDL1","OID20771","Q9BU40","Inflammation",-0.00445170454545463,1.96797954545455,NA,-0.0274496239929571,0.978243600630085,38.3137721959024,-0.332674110442858,0.323770701351949,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",1.97243125
"1835","CXCL6","OID20613","P80162","Inflammation",-0.0169488888888889,-8.54134888888889,NA,-0.0265322257805287,0.978982390189103,35.2690778992161,-1.31343613083672,1.27953835305895,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",-8.5244
"1836","CRIM1","OID20701","Q9NZV1","Inflammation",0.00363749999999996,3.69435,NA,0.024158211558616,0.980848776492412,39.2629034015548,-0.300853722981783,0.308128722981783,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",3.6907125
"1837","HSPA1A","OID20718","P0DMV8","Inflammation",-0.00343295454545456,-0.357720454545455,NA,-0.022199401939525,0.982407158763554,37.3223873844671,-0.316675585895179,0.30980967680427,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",-0.3542875
"1838","BACH1","OID20505","O14867","Inflammation",-0.00198305555555556,-0.574095555555556,NA,-0.0210140118415625,0.983326706770504,45.3301804244022,-0.192012267041181,0.18804615593007,"Welch Two Sample t-test","two.sided",0.988700076752857,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",-0.5721125
"1839","IL2RB","OID20450","P14784","Inflammation",-0.0015102272727273,-0.0348477272727273,NA,-0.0138291158783941,0.989091501109541,21.9042904793688,-0.228047725549839,0.225027271004384,"Welch Two Sample t-test","two.sided",0.991786573319648,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",-0.0333375
"1840","CXCL10","OID20697","P02778","Inflammation",0.000558522727272776,0.0663772727272728,NA,0.001443483944435,0.99885490139153,43.270193727529,-0.779612997944671,0.780730043399217,"Welch Two Sample t-test","two.sided",0.99885490139153,"Non-significant","Healthy Control vs RBD +/- Hyposomia","V04",0.06581875
"1841","OMD","OID20725","Q99983","Inflammation",-0.325901704545454,NA,3.30355454545455,4.03189346389785,0.000320406812026385,31.9835959675353,0.161251172979498,0.490552236111411,"Welch Two Sample t-test","two.sided",0.11790970682571,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",3.62945625
"1842","IL13","OID20430","P35225","Inflammation",0.389273863636364,NA,-0.584663636363636,-3.69158870622137,0.000762334596703036,34.6178177729844,-0.60343096965081,-0.175116757621918,"Welch Two Sample t-test","two.sided",0.140269565793359,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.9739375
"1843","CXCL14","OID20458","O95715","Inflammation",-0.525357386363636,NA,-0.371713636363636,3.52839339457016,0.00143282002294769,28.6228907462904,0.220660142887824,0.830054629839448,"Welch Two Sample t-test","two.sided",0.17575925614825,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.15364375
"1844","CEP164","OID20441","Q9UPV0","Inflammation",-0.383847727272727,NA,0.0217772727272728,3.25384412651228,0.00250737601260224,35.3872265326504,0.144454694720496,0.623240759824958,"Welch Two Sample t-test","two.sided",0.187429467578671,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.405625
"1845","IL5","OID20472","P05113","Inflammation",-2.65398352272727,NA,-3.33107727272727,3.36738816266779,0.00254659602688411,24.0749907970908,1.02760433731305,4.2803627081415,"Welch Two Sample t-test","two.sided",0.187429467578671,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.67709375
"1846","CXCL8","OID20631","P10145","Inflammation",-0.457747282608696,NA,3.0425652173913,3.12854750278139,0.00341938532752537,36.9702300026025,0.161280854153199,0.754213711064193,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",3.5003125
"1847","SLAMF7","OID20602","Q9NQ25","Inflammation",0.544265773809524,NA,-2.73969047619048,-2.98174521433814,0.00537765249216494,32.7094111967128,-0.915756560709797,-0.17277498690925,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-3.28395625
"1848","PTH1R","OID20571","Q03431","Inflammation",-0.503093452380952,NA,-1.11638095238095,3.002952988026,0.00602174598335217,24.8362218586654,0.157937557879862,0.848249346882044,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.6132875
"1849","FCRL3","OID20443","Q96P31","Inflammation",-0.522860795454545,NA,-0.852354545454545,2.90456272083025,0.00625079514212899,35.9879065684556,0.157772030732455,0.887949560176636,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.32949375
"1850","SIT1","OID20462","Q9Y3P8","Inflammation",-0.346115909090909,NA,-0.506790909090909,2.88782982956986,0.00654189172010987,35.797398707029,0.102994391300508,0.58923742688131,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.160675
"1851","SCG3","OID20728","Q8WXD2","Inflammation",-0.164323295454545,NA,3.74619545454545,2.89632274763466,0.00661246562455481,33.4189554556228,0.0489497196389081,0.279696871270182,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",3.91051875
"1852","FKBP1B","OID20618","P68106","Inflammation",-0.200650815217391,NA,1.54843043478261,2.92114377398948,0.00667308982551106,29.1202584053736,0.0601909730386755,0.341110657396107,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",1.74908125
"1853","NPPC","OID20568","P23582","Inflammation",-0.233181547619048,NA,6.02368095238095,2.87840603213713,0.00739666742025511,29.2530542431586,0.0675583962273285,0.398804699010767,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",6.2568625
"1854","LTA","OID20586","P01374","Inflammation",-0.454211607142857,NA,-2.95934285714286,2.94942352622639,0.00754001446634946,21.4626749474704,0.13437066240147,0.774052551884245,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.50513125
"1855","LAMA4","OID20769","Q16363","Inflammation",-0.45851875,NA,1.7932,2.80173919546089,0.00813396883471318,35.9540678729952,0.126596214367704,0.790441285632296,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",2.25171875
"1856","PRDX5","OID20644","P30044","Inflammation",0.653046467391305,NA,-4.2318347826087,-2.82143124196312,0.00830633370113061,30.7100295629293,-1.12529152407572,-0.18080141070689,"Welch Two Sample t-test","two.sided",0.191045675126004,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-4.88488125
"1857","DBNL","OID20681","Q9UJU6","Inflammation",0.707138068181818,NA,-1.19511818181818,-2.77072719724694,0.00898815497001577,34.1152542172582,-1.22573789646053,-0.188538239903108,"Welch Two Sample t-test","two.sided",0.19456711935093,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.90225625
"1858","IL17C","OID20477","Q9P0M4","Inflammation",-0.534610795454545,NA,-1.37600454545455,2.7468349085989,0.0110123207989485,24.9226724402858,0.133703995901348,0.935517595007743,"Welch Two Sample t-test","two.sided",0.225140780778502,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.84139375
"1859","SPINT2","OID20720","O43291","Inflammation",-0.277202840909091,NA,6.28289090909091,2.61528288770366,0.0129489549841629,35.9452825660744,0.0622268097839184,0.492178872034263,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",6.56009375
"1860","PARP1","OID20500","P09874","Inflammation",0.361413392857143,NA,-0.904542857142857,-2.67776030556386,0.0132341952174923,23.7250234428763,-0.640145715552251,-0.0826810701620345,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.26595625
"1861","ITM2A","OID20504","O43736","Inflammation",-0.373912202380952,NA,-0.0288809523809524,2.57307963266899,0.0148879134870495,32.1982579326884,0.07798263200273,0.669841772759175,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.34503125
"1862","PKLR","OID20682","P30613","Inflammation",0.579197727272727,NA,-5.06832727272727,-2.55855492871235,0.0152399511522266,33.2933295756451,-1.03961088530418,-0.118784569241273,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-5.647525
"1863","STX8","OID20531","Q9UNK0","Inflammation",-0.468047023809524,NA,0.158090476190476,2.5332654134435,0.0160156694251186,34.4385822799588,0.0927448550186451,0.843349192600402,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.6261375
"1864","COLEC12","OID20738","Q5KU26","Inflammation",-0.138003409090909,NA,3.38410909090909,2.52776363986237,0.0164408585250976,33.0474403413105,0.0269349801908949,0.249071837990923,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",3.5221125
"1865","CXCL9","OID20675","Q07325","Inflammation",-0.831442045454545,NA,-0.818754545454545,2.51785730457471,0.0164449093220894,35.640903937318,0.161494333138017,1.50138975777107,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.0126875
"1866","IL10","OID20431","P22301","Inflammation",-1.93739034090909,NA,-3.14510909090909,2.57024915533503,0.0166922907571112,24.3439641547295,0.382836971578058,3.49194371024012,"Welch Two Sample t-test","two.sided",0.23626011533142,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.20771875
"1867","DECR1","OID20579","Q16698","Inflammation",-0.466213988095238,NA,-2.02459523809524,2.48219218990406,0.0180898057541052,34.4281672869592,0.0846855185465458,0.84774245764393,"Welch Two Sample t-test","two.sided",0.239789299715533,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.55838125
"1868","ENPP5","OID20736","Q9UJA9","Inflammation",-0.256742613636364,NA,3.50576363636364,2.47364413145179,0.018244838021834,35.8676237083478,0.046217225847453,0.467268001425274,"Welch Two Sample t-test","two.sided",0.239789299715533,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",3.76250625
"1869","ALDH3A1","OID20512","P30838","Inflammation",-0.565062797619048,NA,1.59258095238095,2.53008105811473,0.0194446784676918,21.0562130011043,0.100681855425341,1.02944373981275,"Welch Two Sample t-test","two.sided",0.243169277054996,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",2.15764375
"1870","PADI2","OID20467","Q9Y2J8","Inflammation",-0.335455681818182,NA,-0.0600181818181818,2.43867065622879,0.0198235823686138,35.864529935107,0.056441008194777,0.614470355441587,"Welch Two Sample t-test","two.sided",0.243169277054996,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.2754375
"1871","SKAP2","OID20761","O75563","Inflammation",0.64373125,NA,-3.13285,-2.4738007778581,0.0209867798976435,23.5453249829064,-1.18134730191486,-0.106115198085139,"Welch Two Sample t-test","two.sided",0.249133387172026,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-3.77658125
"1872","ARNT","OID20432","P27540","Inflammation",-0.404141477272727,NA,0.382227272727273,2.42976949838871,0.0217438333193304,28.1206379267922,0.0634975113398809,0.744785443205574,"Welch Two Sample t-test","two.sided",0.2500540831723,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.78636875
"1873","AOC1","OID20452","P19801","Inflammation",-0.382348295454545,NA,-0.630854545454545,2.37503321631619,0.023319215635804,34.0632270381566,0.0552067224944107,0.70948986841468,"Welch Two Sample t-test","two.sided",0.260044586484117,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.24850625
"1874","HCLS1","OID20648","P14317","Inflammation",0.650798369565218,NA,-4.44313913043478,-2.35105214887554,0.0242190862719446,36.6049353764409,-1.21187622869441,-0.0897205104360229,"Welch Two Sample t-test","two.sided",0.26213599259046,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-5.0939375
"1875","ANGPTL4","OID20703","Q9BY76","Inflammation",-0.447491477272727,NA,0.529727272727273,2.32537111196923,0.0259612774317865,35.0703564497062,0.0568480885556053,0.838134865989849,"Welch Two Sample t-test","two.sided",0.272964288425641,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.97721875
"1876","WNT9A","OID20460","O14904","Inflammation",-0.318301136363636,NA,-0.314213636363636,2.28128735341822,0.0287137834157022,35.0750243994111,0.0350679634197536,0.601534309307519,"Welch Two Sample t-test","two.sided",0.277396454882914,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.00408749999999999
"1877","LILRB4","OID20429","Q8NHJ6","Inflammation",-0.398272159090909,NA,0.251959090909091,2.27486291228015,0.0291340300862595,35.0870260662763,0.042882046518005,0.753662271663813,"Welch Two Sample t-test","two.sided",0.277396454882914,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.65023125
"1878","IL1RL2","OID20487","Q9HB29","Inflammation",-0.362150568181818,NA,-2.46698181818182,2.28178656834481,0.0291944195610201,32.4692371489806,0.03904467259087,0.685256463772766,"Welch Two Sample t-test","two.sided",0.277396454882914,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.10483125
"1879","LAT","OID20640","O43561","Inflammation",0.359516576086957,NA,-2.35335217391304,-2.27313252137629,0.0293979938598741,34.2914236979456,-0.680833938894974,-0.0381992132789386,"Welch Two Sample t-test","two.sided",0.277396454882914,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.71286875
"1880","ITGA6","OID20528","P23229","Inflammation",0.577467261904762,NA,-2.17979523809524,-2.2640637687828,0.033029142628703,23.6540133161128,-1.10428858079271,-0.0506459430168133,"Welch Two Sample t-test","two.sided",0.303868112184067,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.7572625
"1881","PNLIPRP2","OID20775","P54317","Inflammation",-1.43131193181818,NA,-6.08751818181818,2.17825553145588,0.036105920975061,35.5339786514117,0.0980626570926894,2.76456120654367,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-4.65620625
"1882","PRKAB1","OID20444","Q9Y478","Inflammation",-0.25193125,NA,-0.326,2.17636647601361,0.0362224239818813,35.7177785874132,0.0170992586070172,0.486763241392983,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.07406875
"1883","IL17A","OID20469","Q16552","Inflammation",-0.190106818181818,NA,0.521168181818182,2.18226855907389,0.036538606457791,32.020375975323,0.0126652052890766,0.36754843107456,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.711275
"1884","EPCAM","OID20743","P16422","Inflammation",-0.486031818181818,NA,-3.44483181818182,2.15478953601835,0.0379690309863712,35.8660044086821,0.0285179475011895,0.943545688862446,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.9588
"1885","GMPR","OID20641","P36959","Inflammation",0.152546739130435,NA,-1.15577826086957,-2.14576032401022,0.0385349601602255,36.9212122797488,-0.296603517088564,-0.00848996117230504,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.308325
"1886","PRSS8","OID20763","Q16651","Inflammation",-0.433975568181818,NA,0.868418181818182,2.14506703584239,0.0387833944833966,35.9190354007999,0.0236330831599265,0.84431805320371,"Welch Two Sample t-test","two.sided",0.310267155867172,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",1.30239375
"1887","BTN2A1","OID20713","Q7KYR7","Inflammation",-0.286127840909091,NA,3.86569090909091,2.12200406812568,0.0411300436679565,34.3381815723442,0.0122024153992242,0.560053266418958,"Welch Two Sample t-test","two.sided",0.322039490846978,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",4.15181875
"1888","MAP2K6","OID20552","P52564","Inflammation",-0.572533630952381,NA,-0.828752380952381,2.10083125346066,0.0430054933292473,34.636471767114,0.0190663794259558,1.12600088247881,"Welch Two Sample t-test","two.sided",0.329708782190896,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.25621875
"1889","TRAF2","OID20507","Q12933","Inflammation",-0.331223214285714,NA,-1.20628571428571,2.09185923260623,0.044239230986931,32.9402330586952,0.00905758391943484,0.653388844651994,"Welch Two Sample t-test","two.sided",0.332245653126339,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.8750625
"1890","PGF","OID20673","P49763","Inflammation",-0.386410326086956,NA,0.224652173913043,2.07361240575546,0.0452103893018984,36.5915762398023,0.00869423195579975,0.764126420218113,"Welch Two Sample t-test","two.sided",0.332748465261972,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.6110625
"1891","AGRP","OID20658","O00253","Inflammation",0.639983695652174,NA,-1.68369130434783,-2.0734249242941,0.046577387885662,30.8323251672409,-1.269639055047,-0.0103283362573497,"Welch Two Sample t-test","two.sided",0.333973830297169,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.323675
"1892","CEACAM21","OID20548","Q3KPI0","Inflammation",0.569310119047619,NA,-2.36245238095238,-2.05710061537523,0.0471919542811217,34.9846465558134,-1.13115872751746,-0.00746151057778301,"Welch Two Sample t-test","two.sided",0.333973830297169,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.9317625
"1893","PPP1R9B","OID20643","Q96SB3","Inflammation",0.344792391304348,NA,-1.62318260869565,-2.02832309620205,0.0500038098216261,35.8652124285865,-0.689590832427124,6.04981842779585e-06,"Welch Two Sample t-test","two.sided",0.343012546124065,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.967975
"1894","IL20","OID20453","Q9NYY1","Inflammation",-0.404351136363636,NA,-0.366613636363636,2.03712393527314,0.0503333627464661,30.7168948043573,-0.000625576359731893,0.809327849087005,"Welch Two Sample t-test","two.sided",0.343012546124065,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.0377375
"1895","CD276","OID20680","Q5ZPR3","Inflammation",-0.367055113636364,NA,-1.71923636363636,2.01632221059226,0.051287495704642,35.9384856647121,-0.00216490275733513,0.736275130030062,"Welch Two Sample t-test","two.sided",0.34315997126015,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.35218125
"1896","IL1B","OID20427","P01584","Inflammation",0.279557386363636,NA,-0.686786363636364,-1.98549372510182,0.0577643202753339,25.9194716134406,-0.569019566080034,0.00990479335276147,"Welch Two Sample t-test","two.sided",0.37959410466648,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.96634375
"1897","CD48","OID20692","P09326","Inflammation",-0.360714204545455,NA,-1.91789545454545,1.94023456490061,0.060302335653424,35.6087053739211,-0.0164781006564879,0.737906509747397,"Welch Two Sample t-test","two.sided",0.384301332640328,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.55718125
"1898","SCRN1","OID20542","Q12765","Inflammation",0.3512875,NA,-0.2923,-1.93923724074673,0.0605692317748343,34.9921616017339,-0.719038920234657,0.0164639202346566,"Welch Two Sample t-test","two.sided",0.384301332640328,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.6435875
"1899","PCDH1","OID20614","Q08174","Inflammation",-0.195815489130435,NA,-0.123621739130435,1.92680030718881,0.0618956002944952,36.1404740719494,-0.0102663899406624,0.401897368201532,"Welch Two Sample t-test","two.sided",0.386060693362275,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.07219375
"1900","WFIKKN2","OID20785","Q8TEU8","Inflammation",-0.143161363636364,NA,4.28861363636364,1.9115924242512,0.0639195942313222,35.976328487452,-0.00872840772721773,0.295051134999945,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",4.431775
"1901","TNFSF11","OID20592","O14788","Inflammation",-0.664650595238095,NA,-3.2824380952381,1.90446755901693,0.0652254540232433,34.4563751837897,-0.0442477243005185,1.37354891477671,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.6177875
"1902","IL17RB","OID20585","Q9NRM6","Inflammation",-0.345605952380952,NA,-1.79138095238095,1.89625537643511,0.0664313868764243,34.0751557887042,-0.0247548926485399,0.715966797410444,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.445775
"1903","AMBN","OID20437","Q9NP70","Inflammation",-0.235030113636364,NA,-0.664536363636364,1.89110601587605,0.0668392667325974,35.3003972595481,-0.0171986832456109,0.487258910518338,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.42950625
"1904","ANXA11","OID20583","P50995","Inflammation",0.454502083333334,NA,-1.68506666666667,-1.90204457209259,0.0676812658350067,27.5166890448484,-0.944365774012681,0.035361607346014,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.13956875
"1905","MMP1","OID20672","P03956","Inflammation",-0.404759510869565,NA,-5.09857826086956,1.87814720172046,0.0682627431870905,36.9833198215023,-0.0319118827537669,0.841430904492896,"Welch Two Sample t-test","two.sided",0.386472146043836,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-4.69381875
"1906","ISM1","OID20538","B1AKI9","Inflammation",-0.407364285714286,NA,-3.37541428571429,1.86979550706087,0.0732371591306789,25.0650159795458,-0.0412794910315101,0.856008062460082,"Welch Two Sample t-test","two.sided",0.408352644849846,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.96805
"1907","SMPDL3A","OID20676","Q92484","Inflammation",-0.243816477272727,NA,0.217877272727273,1.82345882994246,0.0769811100279902,34.2117774973822,-0.0278549945805732,0.515487949126028,"Welch Two Sample t-test","two.sided",0.417331811670345,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.46169375
"1908","MATN2","OID20767","O00339","Inflammation",-0.315252840909091,NA,1.71974090909091,1.81353734934308,0.0782688535600496,35.2558322149382,-0.0375556192137678,0.66806130103195,"Welch Two Sample t-test","two.sided",0.417331811670345,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",2.03499375
"1909","NFATC1","OID20545","O95644","Inflammation",0.344774107142857,NA,-1.16235714285714,-1.82102488626786,0.0792751763898,28.0799288881444,-0.732548702068064,0.0430004877823493,"Welch Two Sample t-test","two.sided",0.417331811670345,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-1.50713125
"1910","EDAR","OID20525","Q9UNE0","Inflammation",-0.257179464285714,NA,-0.0629857142857143,1.83327976577613,0.0793837685242504,23.6406912240067,-0.0325851309174783,0.546944059488907,"Welch Two Sample t-test","two.sided",0.417331811670345,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",0.19419375
"1911","LY75","OID20580","O60449","Inflammation",-0.266499107142857,NA,-3.05624285714286,1.79281140768276,0.081679402686579,34.8802560380799,-0.0353108601074993,0.568309074393214,"Welch Two Sample t-test","two.sided",0.420408541251068,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.78974375
"1912","LGALS4","OID20748","P56470","Inflammation",-0.399305113636364,NA,-2.93568636363636,1.78114365701948,0.0840242914015723,33.2591856847202,-0.0566670488310123,0.85527727610374,"Welch Two Sample t-test","two.sided",0.420408541251068,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.53638125
"1913","METAP1D","OID20519","Q6UB28","Inflammation",-0.209244642857143,NA,-0.802557142857143,1.77559024656569,0.0844976275162536,34.9965301180776,-0.0299945142714498,0.448483799985736,"Welch Two Sample t-test","two.sided",0.420408541251068,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.5933125
"1914","PLAUR","OID20764","Q03405","Inflammation",-0.2803375,NA,2.66365,1.76935137894075,0.0853200948548945,35.9426364590687,-0.0410132036028638,0.601688203602864,"Welch Two Sample t-test","two.sided",0.420408541251068,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",2.9439875
"1915","CKMT1A_CKMT1B","OID20721","P12532","Inflammation",-0.77805284090909,NA,-2.87965909090909,1.76729581533168,0.0856810885701904,35.8913559717606,-0.114910382932414,1.6710160647506,"Welch Two Sample t-test","two.sided",0.420408541251068,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-2.10160625
"1916","AMN","OID20492","Q9BXJ7","Inflammation",-0.289407954545455,NA,-0.457895454545455,1.74008726170545,0.0909765579213513,33.6756121255134,-0.0487109965155886,0.627526905606498,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.1684875
"1917","OSCAR","OID20776","Q8IYS5","Inflammation",-0.328507386363636,NA,-0.350713636363636,1.71616007218852,0.094948681846892,35.0965955191499,-0.0600576737678449,0.717072446495118,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.02220625
"1918","KYNU","OID20669","Q16719","Inflammation",-0.329315217391304,NA,-5.5263652173913,1.71479827170615,0.0950202805197788,35.8316315447464,-0.0602298469840827,0.718860281766691,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-5.19705
"1919","IL10RB","OID20696","Q08334","Inflammation",-0.253103977272727,NA,-0.718272727272727,1.71152295957478,0.0955913080775858,35.9893658899033,-0.0468183355619305,0.553026290107385,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-0.46516875
"1920","FCRL2","OID20639","Q96LA5","Inflammation",-0.202145652173913,NA,-5.27839565217391,1.70622968529186,0.0963664281565732,36.9149330294124,-0.0379262808813401,0.442217585229166,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-5.07625
"1921","TPP1","OID20750","O14773","Inflammation",0.109823863636364,NA,4.49223636363636,-1.70905450308675,0.0963919844348372,34.6214768842654,-0.240329629108007,0.0206819018352792,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",4.3824125
"1922","MEPE","OID20753","Q9NQ76","Inflammation",-0.411809090909091,NA,-4.00065909090909,1.70587310052487,0.0968250507308956,35.2683879668439,-0.0781391572978466,0.901757339116028,"Welch Two Sample t-test","two.sided",0.434531934987434,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-3.58885
"1923","AGER","OID20756","Q15109","Inflammation",-0.294217613636364,NA,-3.80123636363636,1.70741352787035,0.0981469314160218,29.7954889071373,-0.057803447783407,0.646238675056134,"Welch Two Sample t-test","two.sided",0.43515747904935,"Non-significant","Sporadic vs RBD +/- Hyposomia","V04",-3.50701875
